Id,Category
373,6
374,7
375,2
376,2
377,3
378,2
379,7
380,6
381,6
382,1
383,3
384,4
385,4
386,5
387,5
388,6
389,5
390,2
391,3
392,2
393,5
394,7
395,6
396,6
397,2
398,2
399,0
400,3
401,1
402,3
403,4
404,5
405,0
406,4
407,6
408,8
409,0
410,3
411,8
412,0
413,2
414,1
415,7
416,8
417,0
418,6
419,1
420,0
421,3
422,6
423,0
424,4
425,1
426,8
427,3
428,5
429,8
430,5
431,0
432,7
433,7
434,8
435,2
436,4
437,4
438,0
439,0
440,7
441,6
442,8
443,7
444,7
445,1
446,8
447,6
448,8
449,0
450,4
451,2
452,1
453,5
454,5
455,1
456,8
457,0
458,2
459,0
460,0
461,1
462,5
463,4
464,0
465,0
466,4
467,8
468,4
469,6
470,1
471,4
472,0
473,5
474,0
475,0
476,3
477,2
478,6
479,4
480,8
481,5
482,0
483,0
484,4
485,5
486,0
487,2
488,6
489,7
490,0
491,0
492,4
493,6
494,1
495,2
496,1
497,8
498,8
499,3
500,5
501,7
502,7
503,7
504,1
505,6
506,0
507,2
508,2
509,8
510,4
511,1
512,0
513,0
514,2
515,1
516,5
517,4
518,1
519,5
520,1
521,5
522,1
523,8
524,2
525,5
526,6
527,0
528,0
529,2
530,8
531,6
532,6
533,7
534,4
535,4
536,7
537,7
538,0
539,4
540,0
541,5
542,0
543,6
544,0
545,3
546,4
547,3
548,3
549,2
550,6
551,1
552,5
553,6
554,5
555,5
556,8
557,8
558,2
559,3
560,2
561,0
562,4
563,7
564,6
565,1
566,0
567,6
568,4
569,7
570,3
571,2
572,4
573,8
574,3
575,4
576,0
577,3
578,7
579,4
580,8
581,2
582,6
583,2
584,3
585,0
586,6
587,6
588,7
589,5
590,1
591,8
592,6
593,4
594,8
595,1
596,0
597,7
598,3
599,0
600,4
601,7
602,5
603,6
604,6
605,8
606,3
607,8
608,3
609,6
610,3
611,3
612,5
613,6
614,0
615,6
616,6
617,0
618,4
619,5
620,2
621,4
622,6
623,4
624,4
625,2
626,4
627,6
628,7
629,2
630,0
631,6
632,8
633,7
634,1
635,1
636,2
637,3
638,4
639,7
640,5
641,4
642,2
643,2
644,7
645,7
646,0
647,6
648,2
649,2
650,4
651,1
652,6
653,1
654,8
655,3
656,4
657,7
658,0
659,1
660,3
661,8
662,0
663,8
664,1
665,7
666,3
667,2
668,7
669,7
670,8
671,0
672,1
673,6
674,1
675,8
676,8
677,6
678,7
679,6
680,7
681,7
682,5
683,5
684,5
685,0
686,8
687,0
688,7
689,8
690,4
691,8
692,0
693,4
694,8
695,8
696,7
697,3
698,3
699,5
700,1
701,6
702,7
703,2
704,6
705,1
706,8
707,7
708,7
709,8
710,2
711,0
712,5
713,6
714,8
715,3
716,8
717,4
718,1
719,6
720,8
721,6
722,0
723,3
724,8
725,1
726,5
727,7
728,5
729,7
730,2
731,0
732,4
733,4
734,2
735,0
736,3
737,4
738,6
739,7
740,0
741,6
742,6
743,5
744,6
745,7
746,6
747,3
748,4
749,8
750,3
751,2
752,1
753,2
754,5
755,7
756,6
757,2
758,0
759,5
760,1
761,3
762,0
763,5
764,6
765,7
766,8
767,4
768,7
769,0
770,8
771,4
772,5
773,5
774,8
775,2
776,7
777,6
778,8
779,1
780,2
781,2
782,5
783,8
784,8
785,6
786,4
787,8
788,1
789,6
790,3
791,1
792,4
793,1
794,7
795,8
796,0
797,1
798,1
799,2
800,5
801,0
802,0
803,3
804,0
805,0
806,6
807,3
808,6
809,1
810,0
811,2
812,2
813,7
814,4
815,8
816,3
817,6
818,6
819,0
820,4
821,7
822,2
823,8
824,2
825,5
826,5
827,1
828,7
829,3
830,1
831,7
832,8
833,5
834,2
835,4
836,8
837,2
838,2
839,5
840,2
841,5
842,2
843,4
844,8
845,1
846,4
847,6
848,4
849,3
850,0
851,2
852,1
853,5
854,7
855,8
856,4
857,2
858,6
859,2
860,6
861,8
862,0
863,4
864,2
865,8
866,4
867,4
868,8
869,1
870,0
871,8
872,1
873,4
874,7
875,7
876,1
877,8
878,4
879,5
880,4
881,7
882,1
883,8
884,2
885,7
886,2
887,2
888,8
889,2
890,0
891,7
892,4
893,8
894,6
895,4
896,8
897,0
898,1
899,8
900,1
901,1
902,0
903,4
904,7
905,0
906,2
907,2
908,5
909,8
910,7
911,0
912,1
913,6
914,2
915,8
916,8
917,1
918,3
919,7
920,5
921,4
922,5
923,2
924,7
925,6
926,6
927,2
928,3
929,3
930,0
931,4
932,7
933,2
934,6
935,5
936,5
937,1
938,6
939,8
940,7
941,6
942,6
943,2
944,8
945,5
946,8
947,3
948,8
949,7
950,0
951,7
952,1
953,6
954,8
955,5
956,6
957,1
958,8
959,0
960,5
961,2
962,4
963,1
964,4
965,3
966,0
967,2
968,6
969,2
970,0
971,6
972,7
973,8
974,0
975,4
976,7
977,4
978,3
979,8
980,5
981,6
982,5
983,3
984,8
985,1
986,2
987,6
988,4
989,2
990,4
991,5
992,1
993,6
994,0
995,2
996,7
997,0
998,0
999,4
1000,5
1001,7
1002,5
1003,6
1004,0
1005,3
1006,0
1007,7
1008,8
1009,6
1010,6
1011,8
1012,4
1013,1
1014,1
1015,7
1016,8
1017,8
1018,7
1019,0
1020,0
1021,1
1022,3
1023,1
1024,6
1025,0
1026,5
1027,4
1028,7
1029,5
1030,4
1031,3
1032,7
1033,2
1034,4
1035,4
1036,4
1037,8
1038,4
1039,6
1040,7
1041,5
1042,8
1043,8
1044,5
1045,3
1046,8
1047,1
1048,7
1049,4
1050,5
1051,4
1052,0
1053,3
1054,1
1055,4
1056,4
1057,1
1058,8
1059,8
1060,4
1061,5
1062,6
1063,1
1064,6
1065,2
1066,5
1067,7
1068,7
1069,4
1070,3
1071,0
1072,2
1073,1
1074,7
1075,8
1076,5
1077,0
1078,1
1079,5
1080,8
1081,1
1082,0
1083,7
1084,6
1085,8
1086,2
1087,8
1088,8
1089,3
1090,6
1091,8
1092,8
1093,1
1094,8
1095,4
1096,1
1097,3
1098,7
1099,7
1100,4
1101,7
1102,4
1103,5
1104,1
1105,6
1106,2
1107,6
1108,2
1109,6
1110,8
1111,4
1112,7
1113,5
1114,1
1115,8
1116,1
1117,7
1118,3
1119,6
1120,6
1121,4
1122,3
1123,2
1124,1
1125,8
1126,4
1127,8
1128,2
1129,6
1130,7
1131,4
1132,5
1133,8
1134,7
1135,3
1136,7
1137,4
1138,4
1139,1
1140,6
1141,0
1142,0
1143,1
1144,1
1145,2
1146,6
1147,2
1148,8
1149,6
1150,0
1151,7
1152,7
1153,5
1154,7
1155,0
1156,5
1157,2
1158,2
1159,8
1160,7
1161,4
1162,2
1163,7
1164,4
1165,6
1166,8
1167,3
1168,3
1169,7
1170,2
1171,5
1172,8
1173,8
1174,6
1175,7
1176,0
1177,5
1178,6
1179,4
1180,3
1181,6
1182,0
1183,6
1184,1
1185,6
1186,2
1187,5
1188,4
1189,5
1190,3
1191,6
1192,1
1193,7
1194,2
1195,5
1196,4
1197,4
1198,0
1199,4
1200,4
1201,1
1202,2
1203,4
1204,3
1205,0
1206,8
1207,6
1208,1
1209,7
1210,4
1211,5
1212,8
1213,1
1214,0
1215,3
1216,3
1217,6
1218,6
1219,4
1220,5
1221,2
1222,8
1223,2
1224,0
1225,4
1226,2
1227,1
1228,1
1229,8
1230,7
1231,5
1232,4
1233,3
1234,5
1235,1
1236,4
1237,5
1238,8
1239,5
1240,7
1241,7
1242,2
1243,7
1244,7
1245,0
1246,3
1247,0
1248,8
1249,3
1250,7
1251,6
1252,4
1253,0
1254,5
1255,3
1256,0
1257,1
1258,1
1259,2
1260,6
1261,2
1262,0
1263,5
1264,4
1265,8
1266,2
1267,6
1268,6
1269,3
1270,8
1271,8
1272,1
1273,7
1274,4
1275,7
1276,8
1277,7
1278,5
1279,3
1280,0
1281,6
1282,3
1283,3
1284,8
1285,5
1286,6
1287,1
1288,2
1289,0
1290,4
1291,8
1292,3
1293,0
1294,8
1295,5
1296,7
1297,6
1298,1
1299,2
1300,2
1301,0
1302,2
1303,2
1304,7
1305,5
1306,2
1307,3
1308,4
1309,5
1310,5
1311,6
1312,8
1313,3
1314,2
1315,6
1316,5
1317,7
1318,4
1319,2
1320,0
1321,3
1322,7
1323,1
1324,1
1325,1
1326,1
1327,8
1328,8
1329,6
1330,3
1331,2
1332,4
1333,4
1334,4
1335,6
1336,4
1337,7
1338,1
1339,0
1340,6
1341,3
1342,1
1343,3
1344,7
1345,4
1346,1
1347,6
1348,1
1349,8
1350,0
1351,6
1352,6
1353,6
1354,8
1355,5
1356,7
1357,6
1358,1
1359,2
1360,3
1361,5
1362,8
1363,0
1364,6
1365,1
1366,6
1367,1
1368,8
1369,8
1370,6
1371,1
1372,2
1373,6
1374,1
1375,5
1376,3
1377,8
1378,2
1379,0
1380,6
1381,0
1382,0
1383,0
1384,1
1385,5
1386,7
1387,4
1388,6
1389,6
1390,5
1391,6
1392,6
1393,8
1394,4
1395,7
1396,0
1397,0
1398,0
1399,3
1400,1
1401,5
1402,8
1403,2
1404,1
1405,7
1406,2
1407,4
1408,4
1409,8
1410,8
1411,3
1412,2
1413,0
1414,0
1415,7
1416,1
1417,6
1418,1
1419,6
1420,2
1421,2
1422,8
1423,3
1424,3
1425,2
1426,2
1427,6
1428,5
1429,3
1430,8
1431,1
1432,5
1433,8
1434,8
1435,8
1436,1
1437,3
1438,4
1439,3
1440,4
1441,7
1442,6
1443,8
1444,4
1445,4
1446,2
1447,2
1448,5
1449,3
1450,0
1451,2
1452,1
1453,8
1454,3
1455,4
1456,7
1457,3
1458,4
1459,3
1460,6
1461,1
1462,8
1463,4
1464,3
1465,2
1466,0
1467,1
1468,2
1469,2
1470,7
1471,3
1472,6
1473,6
1474,5
1475,2
1476,6
1477,4
1478,1
1479,0
1480,4
1481,0
1482,1
1483,6
1484,7
1485,6
1486,1
1487,7
1488,8
1489,2
1490,6
1491,3
1492,8
1493,5
1494,1
1495,5
1496,7
1497,5
1498,0
1499,2
1500,0
1501,8
1502,6
1503,1
1504,1
1505,4
1506,4
1507,8
1508,6
1509,3
1510,1
1511,3
1512,4
1513,8
1514,1
1515,1
1516,4
1517,6
1518,8
1519,0
1520,6
1521,8
1522,0
1523,1
1524,8
1525,1
1526,7
1527,2
1528,7
1529,3
1530,6
1531,7
1532,3
1533,5
1534,1
1535,6
1536,2
1537,0
1538,6
1539,4
1540,8
1541,5
1542,4
1543,1
1544,7
1545,2
1546,0
1547,8
1548,8
1549,3
1550,8
1551,1
1552,7
1553,6
1554,5
1555,8
1556,1
1557,0
1558,1
1559,8
1560,2
1561,2
1562,0
1563,8
1564,4
1565,4
1566,5
1567,0
1568,8
1569,0
1570,8
1571,5
1572,7
1573,0
1574,7
1575,8
1576,6
1577,0
1578,4
1579,0
1580,2
1581,1
1582,1
1583,0
1584,5
1585,8
1586,7
1587,3
1588,7
1589,8
1590,2
1591,4
1592,2
1593,2
1594,5
1595,6
1596,1
1597,2
1598,3
1599,0
1600,8
1601,5
1602,1
1603,4
1604,6
1605,3
1606,8
1607,0
1608,4
1609,7
1610,1
1611,2
1612,7
1613,4
1614,5
1615,1
1616,1
1617,1
1618,2
1619,0
1620,1
1621,4
1622,4
1623,2
1624,0
1625,6
1626,4
1627,8
1628,4
1629,0
1630,4
1631,3
1632,0
1633,8
1634,5
1635,3
1636,3
1637,1
1638,7
1639,6
1640,7
1641,4
1642,5
1643,1
1644,7
1645,4
1646,2
1647,2
1648,6
1649,4
1650,7
1651,2
1652,0
1653,0
1654,8
1655,5
1656,4
1657,3
1658,1
1659,8
1660,2
1661,7
1662,5
1663,4
1664,8
1665,1
1666,3
1667,2
1668,7
1669,4
1670,5
1671,2
1672,6
1673,7
1674,7
1675,8
1676,6
1677,7
1678,1
1679,4
1680,1
1681,2
1682,6
1683,8
1684,7
1685,4
1686,3
1687,5
1688,8
1689,4
1690,0
1691,0
1692,7
1693,5
1694,4
1695,8
1696,1
1697,4
1698,3
1699,2
1700,3
1701,1
1702,7
1703,0
1704,1
1705,7
1706,6
1707,1
1708,8
1709,0
1710,0
1711,5
1712,4
1713,0
1714,6
1715,3
1716,4
1717,6
1718,8
1719,6
1720,6
1721,2
1722,6
1723,5
1724,6
1725,4
1726,1
1727,8
1728,2
1729,1
1730,8
1731,4
1732,4
1733,8
1734,4
1735,2
1736,3
1737,0
1738,6
1739,7
1740,8
1741,6
1742,1
1743,1
1744,6
1745,1
1746,2
1747,1
1748,1
1749,2
1750,2
1751,3
1752,5
1753,1
1754,1
1755,6
1756,7
1757,0
1758,6
1759,1
1760,6
1761,3
1762,5
1763,3
1764,3
1765,8
1766,4
1767,1
1768,5
1769,1
1770,4
1771,3
1772,4
1773,7
1774,7
1775,0
1776,4
1777,1
1778,4
1779,0
1780,7
1781,8
1782,2
1783,8
1784,7
1785,8
1786,2
1787,8
1788,3
1789,8
1790,1
1791,7
1792,7
1793,2
1794,7
1795,4
1796,8
1797,7
1798,3
1799,0
1800,8
1801,8
1802,5
1803,1
1804,7
1805,3
1806,3
1807,1
1808,4
1809,5
1810,0
1811,6
1812,6
1813,2
1814,8
1815,2
1816,6
1817,6
1818,1
1819,3
1820,6
1821,4
1822,0
1823,3
1824,5
1825,8
1826,7
1827,3
1828,3
1829,8
1830,4
1831,5
1832,0
1833,4
1834,3
1835,4
1836,8
1837,2
1838,2
1839,7
1840,3
1841,7
1842,5
1843,6
1844,2
1845,4
1846,2
1847,7
1848,7
1849,7
1850,3
1851,7
1852,4
1853,4
1854,2
1855,4
1856,0
1857,3
1858,5
1859,3
1860,4
1861,3
1862,8
1863,1
1864,8
1865,2
1866,2
1867,7
1868,1
1869,3
1870,0
1871,4
1872,5
1873,4
1874,3
1875,1
1876,8
1877,1
1878,8
1879,6
1880,2
1881,6
1882,0
1883,0
1884,4
1885,2
1886,1
1887,1
1888,0
1889,7
1890,8
1891,4
1892,7
1893,1
1894,1
1895,2
1896,3
1897,4
1898,4
1899,6
1900,5
1901,6
1902,3
1903,0
1904,6
1905,0
1906,7
1907,1
1908,1
1909,0
1910,6
1911,2
1912,0
1913,4
1914,1
1915,6
1916,1
1917,4
1918,5
1919,4
1920,1
1921,7
1922,8
1923,4
1924,7
1925,8
1926,7
1927,3
1928,4
1929,5
1930,3
1931,3
1932,0
1933,1
1934,8
1935,1
1936,2
1937,1
1938,3
1939,5
1940,1
1941,8
1942,1
1943,2
1944,5
1945,8
1946,8
1947,7
1948,8
1949,2
1950,1
1951,0
1952,4
1953,2
1954,0
1955,6
1956,7
1957,5
1958,4
1959,2
1960,1
1961,2
1962,3
1963,4
1964,6
1965,5
1966,3
1967,2
1968,1
1969,6
1970,4
1971,8
1972,5
1973,7
1974,7
1975,2
1976,4
1977,3
1978,7
1979,4
1980,7
1981,6
1982,0
1983,3
1984,2
1985,4
1986,5
1987,8
1988,2
1989,0
1990,3
1991,1
1992,4
1993,8
1994,4
1995,2
1996,7
1997,2
1998,6
1999,4
2000,7
2001,6
2002,1
2003,2
2004,8
2005,5
2006,7
2007,8
2008,7
2009,3
2010,0
2011,3
2012,5
2013,4
2014,8
2015,6
2016,8
2017,5
2018,0
2019,1
2020,8
2021,3
2022,7
2023,4
2024,1
2025,6
2026,0
2027,0
2028,2
2029,6
2030,4
2031,3
2032,3
2033,5
2034,6
2035,8
2036,0
2037,4
2038,1
2039,8
2040,8
2041,5
2042,7
2043,1
2044,5
2045,3
2046,1
2047,2
2048,1
2049,5
2050,8
2051,2
2052,4
2053,0
2054,8
2055,2
2056,2
2057,8
2058,0
2059,7
2060,3
2061,3
2062,7
2063,1
2064,1
2065,8
2066,1
2067,0
2068,4
2069,5
2070,6
2071,3
2072,7
2073,2
2074,6
2075,1
2076,1
2077,0
2078,0
2079,4
2080,8
2081,5
2082,3
2083,1
2084,6
2085,8
2086,8
2087,6
2088,2
2089,6
2090,8
2091,3
2092,3
2093,5
2094,3
2095,5
2096,0
2097,6
2098,4
2099,0
2100,4
2101,3
2102,6
2103,1
2104,8
2105,3
2106,7
2107,8
2108,7
2109,3
2110,2
2111,8
2112,1
2113,7
2114,0
2115,8
2116,1
2117,4
2118,5
2119,3
2120,3
2121,2
2122,4
2123,3
2124,6
2125,4
2126,0
2127,7
2128,2
2129,8
2130,6
2131,2
2132,5
2133,1
2134,0
2135,7
2136,4
2137,2
2138,0
2139,0
2140,6
2141,2
2142,6
2143,1
2144,7
2145,6
2146,0
2147,7
2148,0
2149,8
2150,8
2151,4
2152,0
2153,3
2154,8
2155,7
2156,3
2157,6
2158,0
2159,0
2160,5
2161,4
2162,0
2163,6
2164,0
2165,6
2166,7
2167,2
2168,3
2169,6
2170,3
2171,7
2172,1
2173,7
2174,7
2175,7
2176,0
2177,1
2178,2
2179,7
2180,3
2181,1
2182,2
2183,8
2184,3
2185,3
2186,2
2187,1
2188,7
2189,7
2190,2
2191,7
2192,2
2193,3
2194,8
2195,2
2196,8
2197,5
2198,7
2199,6
2200,8
2201,7
2202,3
2203,6
2204,2
2205,3
2206,2
2207,5
2208,1
2209,0
2210,2
2211,8
2212,4
2213,5
2214,7
2215,7
2216,7
2217,8
2218,4
2219,3
2220,3
2221,5
2222,3
2223,8
2224,0
2225,5
2226,3
2227,4
2228,3
2229,6
2230,2
2231,7
2232,7
2233,8
2234,6
2235,5
2236,5
2237,6
2238,2
2239,1
2240,5
2241,7
2242,0
2243,2
2244,3
2245,3
2246,1
2247,6
2248,2
2249,6
2250,4
2251,1
2252,3
2253,7
2254,8
2255,8
2256,5
2257,1
2258,5
2259,6
2260,6
2261,6
2262,4
2263,2
2264,1
2265,5
2266,4
2267,1
2268,3
2269,8
2270,3
2271,6
2272,8
2273,3
2274,0
2275,7
2276,1
2277,4
2278,4
2279,2
2280,5
2281,1
2282,3
2283,1
2284,1
2285,5
2286,0
2287,5
2288,8
2289,8
2290,7
2291,6
2292,6
2293,3
2294,2
2295,7
2296,1
2297,4
2298,7
2299,7
2300,2
2301,5
2302,3
2303,7
2304,7
2305,4
2306,1
2307,6
2308,0
2309,4
2310,2
2311,0
2312,4
2313,1
2314,1
2315,7
2316,1
2317,6
2318,8
2319,0
2320,3
2321,4
2322,7
2323,1
2324,0
2325,1
2326,7
2327,1
2328,1
2329,5
2330,4
2331,4
2332,1
2333,5
2334,5
2335,2
2336,3
2337,4
2338,2
2339,5
2340,3
2341,0
2342,3
2343,2
2344,1
2345,3
2346,4
2347,1
2348,7
2349,1
2350,1
2351,0
2352,8
2353,3
2354,3
2355,2
2356,7
2357,3
2358,1
2359,8
2360,5
2361,4
2362,1
2363,3
2364,5
2365,3
2366,0
2367,1
2368,1
2369,7
2370,0
2371,1
2372,2
2373,7
2374,6
2375,0
2376,6
2377,5
2378,1
2379,0
2380,7
2381,2
2382,5
2383,4
2384,5
2385,1
2386,4
2387,4
2388,1
2389,8
2390,5
2391,0
2392,0
2393,3
2394,3
2395,3
2396,4
2397,8
2398,1
2399,3
2400,1
2401,2
2402,7
2403,1
2404,6
2405,5
2406,7
2407,1
2408,8
2409,5
2410,7
2411,0
2412,8
2413,5
2414,0
2415,8
2416,3
2417,3
2418,5
2419,2
2420,0
2421,7
2422,1
2423,7
2424,7
2425,8
2426,7
2427,6
2428,7
2429,3
2430,1
2431,6
2432,1
2433,3
2434,2
2435,3
2436,6
2437,4
2438,1
2439,6
2440,3
2441,4
2442,7
2443,1
2444,8
2445,8
2446,6
2447,0
2448,4
2449,4
2450,0
2451,3
2452,7
2453,8
2454,6
2455,0
2456,8
2457,1
2458,3
2459,4
2460,4
2461,7
2462,2
2463,5
2464,3
2465,1
2466,0
2467,3
2468,5
2469,6
2470,5
2471,3
2472,7
2473,3
2474,0
2475,7
2476,8
2477,4
2478,5
2479,2
2480,4
2481,5
2482,4
2483,1
2484,5
2485,0
2486,2
2487,0
2488,1
2489,0
2490,5
2491,8
2492,2
2493,8
2494,6
2495,5
2496,5
2497,3
2498,0
2499,3
2500,2
2501,2
2502,1
2503,3
2504,7
2505,5
2506,1
2507,7
2508,6
2509,2
2510,3
2511,5
2512,6
2513,6
2514,8
2515,2
2516,0
2517,8
2518,7
2519,8
2520,5
2521,5
2522,8
2523,3
2524,8
2525,5
2526,7
2527,5
2528,3
2529,1
2530,0
2531,2
2532,1
2533,8
2534,4
2535,2
2536,7
2537,6
2538,5
2539,0
2540,5
2541,7
2542,4
2543,4
2544,8
2545,7
2546,0
2547,7
2548,1
2549,6
2550,4
2551,0
2552,3
2553,2
2554,1
2555,3
2556,8
2557,0
2558,4
2559,6
2560,2
2561,0
2562,7
2563,5
2564,4
2565,5
2566,5
2567,1
2568,6
2569,4
2570,0
2571,0
2572,3
2573,2
2574,1
2575,7
2576,6
2577,5
2578,6
2579,7
2580,7
2581,5
2582,3
2583,7
2584,8
2585,5
2586,1
2587,4
2588,8
2589,3
2590,2
2591,3
2592,8
2593,4
2594,4
2595,4
2596,1
2597,4
2598,5
2599,6
2600,3
2601,4
2602,3
2603,1
2604,7
2605,6
2606,5
2607,0
2608,1
2609,4
2610,4
2611,6
2612,2
2613,8
2614,8
2615,3
2616,3
2617,3
2618,7
2619,0
2620,8
2621,1
2622,4
2623,0
2624,2
2625,1
2626,4
2627,0
2628,0
2629,2
2630,2
2631,3
2632,4
2633,0
2634,2
2635,0
2636,1
2637,8
2638,7
2639,0
2640,7
2641,8
2642,7
2643,8
2644,7
2645,2
2646,0
2647,3
2648,6
2649,2
2650,8
2651,8
2652,2
2653,7
2654,3
2655,8
2656,8
2657,3
2658,6
2659,2
2660,3
2661,8
2662,6
2663,0
2664,8
2665,3
2666,8
2667,3
2668,1
2669,1
2670,1
2671,3
2672,3
2673,3
2674,1
2675,1
2676,0
2677,3
2678,4
2679,0
2680,2
2681,2
2682,3
2683,0
2684,7
2685,6
2686,0
2687,3
2688,2
2689,4
2690,0
2691,8
2692,6
2693,1
2694,6
2695,1
2696,4
2697,3
2698,2
2699,0
2700,3
2701,6
2702,6
2703,3
2704,1
2705,6
2706,6
2707,8
2708,0
2709,4
2710,7
2711,0
2712,1
2713,0
2714,6
2715,2
2716,2
2717,0
2718,5
2719,8
2720,0
2721,2
2722,3
2723,3
2724,8
2725,4
2726,6
2727,1
2728,5
2729,2
2730,8
2731,6
2732,7
2733,4
2734,7
2735,1
2736,1
2737,2
2738,7
2739,5
2740,2
2741,0
2742,8
2743,2
2744,0
2745,6
2746,3
2747,4
2748,2
2749,0
2750,7
2751,2
2752,3
2753,7
2754,2
2755,4
2756,5
2757,5
2758,0
2759,3
2760,4
2761,2
2762,0
2763,4
2764,6
2765,7
2766,8
2767,3
2768,6
2769,0
2770,7
2771,3
2772,2
2773,0
2774,3
2775,1
2776,2
2777,0
2778,3
2779,8
2780,5
2781,4
2782,0
2783,8
2784,7
2785,1
2786,1
2787,8
2788,8
2789,7
2790,3
2791,6
2792,5
2793,3
2794,8
2795,1
2796,5
2797,8
2798,4
2799,7
2800,3
2801,2
2802,8
2803,2
2804,6
2805,8
2806,6
2807,5
2808,8
2809,0
2810,4
2811,7
2812,7
2813,5
2814,2
2815,1
2816,8
2817,7
2818,7
2819,7
2820,5
2821,5
2822,7
2823,8
2824,8
2825,4
2826,7
2827,2
2828,3
2829,8
2830,4
2831,1
2832,4
2833,4
2834,2
2835,3
2836,8
2837,1
2838,8
2839,6
2840,6
2841,7
2842,6
2843,3
2844,3
2845,7
2846,7
2847,2
2848,4
2849,5
2850,8
2851,5
2852,7
2853,6
2854,6
2855,7
2856,8
2857,2
2858,0
2859,3
2860,2
2861,0
2862,6
2863,3
2864,1
2865,4
2866,4
2867,0
2868,4
2869,7
2870,5
2871,3
2872,4
2873,1
2874,3
2875,8
2876,6
2877,5
2878,7
2879,1
2880,6
2881,8
2882,7
2883,1
2884,3
2885,3
2886,1
2887,0
2888,5
2889,5
2890,5
2891,8
2892,4
2893,0
2894,0
2895,7
2896,0
2897,7
2898,0
2899,7
2900,0
2901,1
2902,4
2903,0
2904,7
2905,1
2906,6
2907,8
2908,8
2909,6
2910,1
2911,8
2912,1
2913,4
2914,1
2915,3
2916,8
2917,2
2918,7
2919,5
2920,8
2921,0
2922,7
2923,0
2924,2
2925,4
2926,4
2927,0
2928,8
2929,4
2930,1
2931,2
2932,4
2933,3
2934,4
2935,1
2936,5
2937,8
2938,6
2939,4
2940,2
2941,1
2942,5
2943,8
2944,4
2945,4
2946,6
2947,5
2948,4
2949,0
2950,0
2951,0
2952,6
2953,2
2954,8
2955,6
2956,7
2957,2
2958,7
2959,6
2960,6
2961,3
2962,4
2963,7
2964,4
2965,2
2966,4
2967,2
2968,4
2969,1
2970,8
2971,4
2972,7
2973,1
2974,2
2975,7
2976,1
2977,4
2978,5
2979,4
2980,7
2981,7
2982,1
2983,4
2984,1
2985,2
2986,5
2987,2
2988,5
2989,4
2990,3
2991,4
2992,3
2993,8
2994,3
2995,6
2996,7
2997,4
